2024-01-22 09:01:13,472 INFO    StreamThr :3627130 [internal.py:wandb_internal():86] W&B internal server running at pid: 3627130, started at: 2024-01-22 09:01:13.471828
2024-01-22 09:01:15,260 DEBUG   HandlerThread:3627130 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-83-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-01-22T09:01:15.258607', 'startedAt': '2024-01-22T09:01:13.461652', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/workspace/UPRTH/sweep.py', 'codePath': 'sweep.py', 'host': '470e8c8e5128', 'username': 'root', 'executable': '/bin/python3', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2671.7394374999994, 'min': 800.0, 'max': 3500.0}, 'cpu_freq_per_core': [{'current': 1300.0, 'min': 800.0, 'max': 3500.0}, {'current': 2865.336, 'min': 800.0, 'max': 3500.0}, {'current': 2868.685, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 2844.607, 'min': 800.0, 'max': 3500.0}, {'current': 2863.022, 'min': 800.0, 'max': 3500.0}, {'current': 2864.683, 'min': 800.0, 'max': 3500.0}, {'current': 2863.592, 'min': 800.0, 'max': 3500.0}, {'current': 2875.035, 'min': 800.0, 'max': 3500.0}, {'current': 2850.542, 'min': 800.0, 'max': 3500.0}, {'current': 900.0, 'min': 800.0, 'max': 3500.0}, {'current': 2875.197, 'min': 800.0, 'max': 3500.0}, {'current': 2874.935, 'min': 800.0, 'max': 3500.0}, {'current': 2851.185, 'min': 800.0, 'max': 3500.0}, {'current': 2866.279, 'min': 800.0, 'max': 3500.0}, {'current': 3000.001, 'min': 800.0, 'max': 3500.0}, {'current': 2300.0, 'min': 800.0, 'max': 3500.0}, {'current': 2868.794, 'min': 800.0, 'max': 3500.0}, {'current': 2864.553, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 2872.577, 'min': 800.0, 'max': 3500.0}, {'current': 2851.012, 'min': 800.0, 'max': 3500.0}, {'current': 2873.987, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 2852.117, 'min': 800.0, 'max': 3500.0}, {'current': 2868.729, 'min': 800.0, 'max': 3500.0}, {'current': 2851.959, 'min': 800.0, 'max': 3500.0}, {'current': 2861.359, 'min': 800.0, 'max': 3500.0}, {'current': 2505.267, 'min': 800.0, 'max': 3500.0}, {'current': 3000.0, 'min': 800.0, 'max': 3500.0}, {'current': 2874.887, 'min': 800.0, 'max': 3500.0}, {'current': 900.0, 'min': 800.0, 'max': 3500.0}, {'current': 2867.554, 'min': 800.0, 'max': 3500.0}, {'current': 2868.561, 'min': 800.0, 'max': 3500.0}, {'current': 2876.732, 'min': 800.0, 'max': 3500.0}, {'current': 2320.187, 'min': 800.0, 'max': 3500.0}, {'current': 2850.237, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 1300.0, 'min': 800.0, 'max': 3500.0}, {'current': 2867.161, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 2855.95, 'min': 800.0, 'max': 3500.0}, {'current': 2868.475, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 2856.265, 'min': 800.0, 'max': 3500.0}, {'current': 2869.488, 'min': 800.0, 'max': 3500.0}, {'current': 1600.0, 'min': 800.0, 'max': 3500.0}, {'current': 2299.999, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 2868.977, 'min': 800.0, 'max': 3500.0}, {'current': 2876.787, 'min': 800.0, 'max': 3500.0}, {'current': 1100.0, 'min': 800.0, 'max': 3500.0}, {'current': 2855.256, 'min': 800.0, 'max': 3500.0}, {'current': 2700.0, 'min': 800.0, 'max': 3500.0}, {'current': 1006.977, 'min': 800.0, 'max': 3500.0}, {'current': 2855.96, 'min': 800.0, 'max': 3500.0}, {'current': 2870.777, 'min': 800.0, 'max': 3500.0}, {'current': 2855.225, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3000.001, 'min': 800.0, 'max': 3500.0}, {'current': 1200.0, 'min': 800.0, 'max': 3500.0}], 'disk': {'total': 1758.8579597473145, 'used': 946.0663642883301}, 'gpu': 'NVIDIA A800-SXM4-80GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 503.3061103820801}}
2024-01-22 09:01:15,260 INFO    HandlerThread:3627130 [system_monitor.py:probe():211] Finished collecting system info
2024-01-22 09:01:15,260 INFO    HandlerThread:3627130 [system_monitor.py:probe():214] Publishing system info
2024-01-22 09:01:15,260 DEBUG   HandlerThread:3627130 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-01-22 09:01:15,260 DEBUG   HandlerThread:3627130 [system_info.py:_save_pip():67] Saving pip packages done
2024-01-22 09:01:15,261 INFO    HandlerThread:3627130 [system_monitor.py:probe():216] Finished publishing system info
2024-01-22 09:01:15,263 DEBUG   SenderThread:3627130 [sender.py:send():379] send: files
2024-01-22 09:01:15,263 INFO    SenderThread:3627130 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2024-01-22 09:01:15,272 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: stop_status
2024-01-22 09:01:15,273 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: stop_status
2024-01-22 09:01:15,360 INFO    Thread-12 :3627130 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/requirements.txt
2024-01-22 09:01:15,360 INFO    Thread-12 :3627130 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/wandb-metadata.json
2024-01-22 09:01:15,361 INFO    Thread-12 :3627130 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/wandb-summary.json
2024-01-22 09:01:15,863 ERROR   wandb-upload_0:3627130 [internal_api.py:upload_file():2496] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/zjylab/UPRTH/e8ni1hkg/wandb-metadata.json?Expires=1706000475&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=AL%2F266aTX6tNLdgbmvBQoniguamxcJXYYwd%2Fmc3ZK6QntPA7CEotLDF7TxbMonkiJ%2BSitirN1O0MIzCN6P8nsWsJKzZ6HIwq9paMmYAdAiDcvVGWKKPxZNkVnmuf%2FNl%2FAJwAU612Pz3AIdrKqc3NSP2Dt40DH7z4CYZ2ru%2F86Pm8fSCXkswksiAelAdcq7DMTYkkrDIUDbes9IpEl2rpdsVecm1cl0pHTx5%2BCd6QsATd5zWQPi4pMBOQ97b1EJjiSuCe2vIvrpOczVLbYBVER2dIZ8iOWaXY%2FNxLsZdA%2BlIEapBT9tSySGn5aOwnu2pBXEo9SRlS8AmeGYbN32Xjtg%3D%3D: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-01-22 09:01:15,863 ERROR   wandb-upload_0:3627130 [internal_api.py:upload_file():2498] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '7679'}
2024-01-22 09:01:15,863 ERROR   wandb-upload_0:3627130 [internal_api.py:upload_file():2500] upload_file response body: 
2024-01-22 09:01:15,991 DEBUG   SenderThread:3627130 [sender.py:send():379] send: telemetry
2024-01-22 09:01:15,992 DEBUG   SenderThread:3627130 [sender.py:send():379] send: telemetry
2024-01-22 09:01:15,992 DEBUG   SenderThread:3627130 [sender.py:send():379] send: exit
2024-01-22 09:01:15,992 INFO    SenderThread:3627130 [sender.py:send_exit():584] handling exit code: 1
2024-01-22 09:01:15,992 INFO    SenderThread:3627130 [sender.py:send_exit():586] handling runtime: 0
2024-01-22 09:01:15,992 INFO    SenderThread:3627130 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-01-22 09:01:15,992 INFO    SenderThread:3627130 [sender.py:send_exit():592] send defer
2024-01-22 09:01:15,993 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:15,993 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 0
2024-01-22 09:01:15,993 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:15,993 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 0
2024-01-22 09:01:15,993 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 1
2024-01-22 09:01:15,993 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:15,993 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 1
2024-01-22 09:01:15,994 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:15,994 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 1
2024-01-22 09:01:15,994 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 2
2024-01-22 09:01:15,994 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:15,994 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 2
2024-01-22 09:01:15,994 INFO    HandlerThread:3627130 [system_monitor.py:finish():190] Stopping system monitor
2024-01-22 09:01:15,995 INFO    HandlerThread:3627130 [interfaces.py:finish():202] Joined cpu monitor
2024-01-22 09:01:15,995 DEBUG   SystemMonitor:3627130 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-01-22 09:01:15,995 INFO    HandlerThread:3627130 [interfaces.py:finish():202] Joined disk monitor
2024-01-22 09:01:15,995 DEBUG   SystemMonitor:3627130 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2024-01-22 09:01:15,995 DEBUG   SystemMonitor:3627130 [system_monitor.py:_start():170] Publishing last batch of metrics
2024-01-22 09:01:16,032 INFO    HandlerThread:3627130 [interfaces.py:finish():202] Joined gpu monitor
2024-01-22 09:01:16,032 INFO    HandlerThread:3627130 [interfaces.py:finish():202] Joined memory monitor
2024-01-22 09:01:16,032 INFO    HandlerThread:3627130 [interfaces.py:finish():202] Joined network monitor
2024-01-22 09:01:16,033 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,033 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 2
2024-01-22 09:01:16,033 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 3
2024-01-22 09:01:16,033 DEBUG   SenderThread:3627130 [sender.py:send():379] send: stats
2024-01-22 09:01:16,033 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:16,033 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 3
2024-01-22 09:01:16,034 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,034 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 3
2024-01-22 09:01:16,034 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 4
2024-01-22 09:01:16,034 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:16,034 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 4
2024-01-22 09:01:16,034 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,034 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 4
2024-01-22 09:01:16,034 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 5
2024-01-22 09:01:16,035 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:16,035 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 5
2024-01-22 09:01:16,035 DEBUG   SenderThread:3627130 [sender.py:send():379] send: summary
2024-01-22 09:01:16,035 INFO    SenderThread:3627130 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-01-22 09:01:16,035 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,036 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 5
2024-01-22 09:01:16,036 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 6
2024-01-22 09:01:16,036 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:16,036 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 6
2024-01-22 09:01:16,036 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,036 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 6
2024-01-22 09:01:16,041 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: status_report
2024-01-22 09:01:16,278 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: poll_exit
2024-01-22 09:01:16,290 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 7
2024-01-22 09:01:16,291 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: poll_exit
2024-01-22 09:01:16,291 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:16,291 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 7
2024-01-22 09:01:16,292 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,292 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 7
2024-01-22 09:01:16,292 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 8
2024-01-22 09:01:16,292 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:16,292 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 8
2024-01-22 09:01:16,293 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,293 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 8
2024-01-22 09:01:16,293 INFO    SenderThread:3627130 [job_builder.py:build():281] Attempting to build job artifact
2024-01-22 09:01:16,293 INFO    SenderThread:3627130 [job_builder.py:_get_source_type():411] no source found
2024-01-22 09:01:16,293 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 9
2024-01-22 09:01:16,293 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:16,293 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 9
2024-01-22 09:01:16,294 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,294 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 9
2024-01-22 09:01:16,294 INFO    SenderThread:3627130 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-22 09:01:16,358 INFO    Thread-12 :3627130 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/config.yaml
2024-01-22 09:01:16,358 INFO    SenderThread:3627130 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/wandb-summary.json
2024-01-22 09:01:16,358 INFO    SenderThread:3627130 [dir_watcher.py:finish():388] scan: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files
2024-01-22 09:01:16,359 INFO    SenderThread:3627130 [dir_watcher.py:finish():402] scan save: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/wandb-summary.json wandb-summary.json
2024-01-22 09:01:16,359 INFO    SenderThread:3627130 [dir_watcher.py:finish():402] scan save: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/requirements.txt requirements.txt
2024-01-22 09:01:16,359 INFO    SenderThread:3627130 [dir_watcher.py:finish():402] scan save: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/config.yaml config.yaml
2024-01-22 09:01:16,359 INFO    SenderThread:3627130 [dir_watcher.py:finish():402] scan save: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/wandb-metadata.json wandb-metadata.json
2024-01-22 09:01:16,362 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 10
2024-01-22 09:01:16,369 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:16,370 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 10
2024-01-22 09:01:16,370 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:16,371 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 10
2024-01-22 09:01:16,371 INFO    SenderThread:3627130 [file_pusher.py:finish():159] shutting down file pusher
2024-01-22 09:01:17,121 ERROR   wandb-upload_3:3627130 [internal_api.py:upload_file():2496] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/zjylab/UPRTH/e8ni1hkg/config.yaml?Expires=1706000476&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=prQeVfYsrV1Np0WSXfjdO17mNM8%2Fi%2FohuKoXnnzGVEvxpf%2FWuaim8BQ%2FCLahBZo1G6%2FqA7PF6Fqen4CDEOuMpVsDi3TUPS0NVKBZVN3jdq8vSrsv2I1ZjMqa6XnxkRu3NX7cLLanH2z9I9LrefZI11WjElguJYqOcvUsdnUXtqh7l%2BGnPgi%2F6av3vFqkAmqHQqZ7aOJ0OJMLBcA6sTXzVkK6B0AFyiMiH8%2Fklo2PdZKRs6yIvdf%2FPTQ%2Ber9%2ByWWVxpKxnY646rh9yX7fwKxqyij7pVmFpDBZ8SZgZFqId5iPcZeijU67HIKgdEBWVWxk%2FtfMSHimWU%2Bz9YO3OEu7lQ%3D%3D: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-01-22 09:01:17,121 ERROR   wandb-upload_3:3627130 [internal_api.py:upload_file():2498] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '698'}
2024-01-22 09:01:17,121 ERROR   wandb-upload_3:3627130 [internal_api.py:upload_file():2500] upload_file response body: 
2024-01-22 09:01:17,208 INFO    wandb-upload_1:3627130 [upload_job.py:push():131] Uploaded file /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/wandb-summary.json
2024-01-22 09:01:17,227 INFO    wandb-upload_2:3627130 [upload_job.py:push():131] Uploaded file /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/requirements.txt
2024-01-22 09:01:17,278 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: poll_exit
2024-01-22 09:01:17,279 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: poll_exit
2024-01-22 09:01:17,614 INFO    wandb-upload_0:3627130 [upload_job.py:push():131] Uploaded file /tmp/tmp94h5chajwandb/zqmj4zob-wandb-metadata.json
2024-01-22 09:01:18,278 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: poll_exit
2024-01-22 09:01:18,279 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: poll_exit
2024-01-22 09:01:18,603 INFO    wandb-upload_3:3627130 [upload_job.py:push():131] Uploaded file /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/files/config.yaml
2024-01-22 09:01:18,803 INFO    Thread-11 (_thread_body):3627130 [sender.py:transition_state():612] send defer: 11
2024-01-22 09:01:18,804 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:18,804 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 11
2024-01-22 09:01:18,804 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:18,804 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 11
2024-01-22 09:01:18,804 INFO    SenderThread:3627130 [file_pusher.py:join():164] waiting for file pusher
2024-01-22 09:01:18,804 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 12
2024-01-22 09:01:18,804 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:18,805 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 12
2024-01-22 09:01:18,805 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:18,805 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 12
2024-01-22 09:01:18,805 INFO    SenderThread:3627130 [file_stream.py:finish():593] file stream finish called
2024-01-22 09:01:19,027 INFO    SenderThread:3627130 [file_stream.py:finish():597] file stream finish is done
2024-01-22 09:01:19,028 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 13
2024-01-22 09:01:19,028 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:19,028 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 13
2024-01-22 09:01:19,029 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:19,029 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 13
2024-01-22 09:01:19,029 INFO    SenderThread:3627130 [sender.py:transition_state():612] send defer: 14
2024-01-22 09:01:19,029 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: defer
2024-01-22 09:01:19,029 INFO    HandlerThread:3627130 [handler.py:handle_request_defer():170] handle defer: 14
2024-01-22 09:01:19,029 DEBUG   SenderThread:3627130 [sender.py:send():379] send: final
2024-01-22 09:01:19,029 DEBUG   SenderThread:3627130 [sender.py:send():379] send: footer
2024-01-22 09:01:19,029 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: defer
2024-01-22 09:01:19,029 INFO    SenderThread:3627130 [sender.py:send_request_defer():608] handle sender defer: 14
2024-01-22 09:01:19,030 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: poll_exit
2024-01-22 09:01:19,031 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: poll_exit
2024-01-22 09:01:19,031 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: server_info
2024-01-22 09:01:19,031 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: get_summary
2024-01-22 09:01:19,031 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: sampled_history
2024-01-22 09:01:19,031 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: job_info
2024-01-22 09:01:19,031 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: server_info
2024-01-22 09:01:19,245 DEBUG   SenderThread:3627130 [sender.py:send_request():406] send_request: job_info
2024-01-22 09:01:19,246 DEBUG   HandlerThread:3627130 [handler.py:handle_request():144] handle_request: shutdown
2024-01-22 09:01:19,246 INFO    HandlerThread:3627130 [handler.py:finish():861] shutting down handler
2024-01-22 09:01:20,031 INFO    WriterThread:3627130 [datastore.py:close():294] close: /workspace/UPRTH/wandb/run-20240122_090113-e8ni1hkg/run-e8ni1hkg.wandb
2024-01-22 09:01:20,245 INFO    SenderThread:3627130 [sender.py:finish():1552] shutting down sender
2024-01-22 09:01:20,246 INFO    SenderThread:3627130 [file_pusher.py:finish():159] shutting down file pusher
2024-01-22 09:01:20,246 INFO    SenderThread:3627130 [file_pusher.py:join():164] waiting for file pusher
